LNR,RESPONSE
85173,0.06841659
85483,0.337035476
85498,0.412116021
81665,0.103159031
82628,0.067954901
82630,0.518100836
83268,0.074176794
84224,0.549774317
84228,0.318107189
84235,0.517361301
84543,0.338197094
84553,0.441702276
85182,0.484587936
85184,0.518100836
85502,0.256635681
85520,0.433571197
82005,0.111805268
82006,0.51710942
82012,0.518100836
82330,0.53260897
82647,0.691483923
82648,0.547799896
82969,0.082483237
83285,0.71467494
83289,0.417127346
83296,0.333863204
83606,0.087618426
83611,0.518100836
8771,0.570684605
8776,0.079354776
8462,0.552430334
8477,0.736345291
8480,0.133531389
8798,0.638374078
9148,0.171431631
9151,0.068523143
9152,0.100441714
9478,0.638042695
9164,0.343874208
9170,0.351231774
9593,0.440547192
9597,0.728483575
9196,0.671560118
9200,0.702070864
9495,0.197927552
9218,0.605861616
9505,0.195145401
9527,0.069089716
9533,0.226067727
9548,0.078769699
9277,0.09327546
9301,0.681954857
9315,0.32629879
9317,0.317844571
9318,0.172687644
9010,0.055380421
9018,0.099438249
19328,0.09596622
19621,0.537513901
19627,0.198589819
19352,0.525933575
19651,0.238576242
19058,0.074149664
19077,0.069234193
19085,0.723962873
19398,0.096683262
19408,0.33601049
19106,0.083187653
19111,0.077725877
19418,0.059911009
19420,0.552430334
19123,0.551993233
19130,0.552430334
19460,0.687425736
19486,0.55065123
19490,0.122287351
19491,0.471878306
20154,0.275088962
19831,0.207054179
19845,0.689744594
19856,0.229929772
19860,0.211905635
19882,0.318006043
20298,0.21725381
20304,0.36054633
20305,0.171198627
20313,0.712864649
19907,0.088637288
19913,0.204813147
19916,0.482698061
20236,0.498615651
19927,0.549601278
19972,0.072915065
28534,0.35939282
28874,0.380211936
28895,0.586079223
28594,0.174308797
28604,0.325699686
28612,0.351704639
28614,0.234344484
28944,0.223632218
28946,0.552430334
28948,0.636347702
29269,0.345380225
29270,0.180932227
29272,0.137638498
29583,0.145123193
29290,0.073322639
29608,0.155448236
29616,0.116725646
29308,0.394740321
19581,0.517709546
19306,0.552430334
19311,0.517723107
19312,0.088094062
9329,0.325640766
9025,0.657857768
9035,0.095281268
9351,0.222859558
9360,0.616335959
9387,0.146690547
9388,0.726070838
9390,0.164028202
9398,0.077925918
9093,0.366153998
9754,0.7063812
9755,0.743165983
9759,0.667278089
9760,0.102281666
10092,0.516280873
10096,0.504871871
10098,0.634469377
10105,0.251608909
10136,0.625470617
9802,0.260468057
10223,0.615559455
10233,0.487901597
10164,0.068666507
10179,0.543614793
10181,0.752302374
10189,0.552430334
9885,0.51710942
10217,0.211052127
9915,0.508477528
18478,0.751300413
18479,0.476254232
18810,0.197585829
18824,0.552430334
18825,0.07717986
18518,0.598631474
18532,0.755159923
18850,0.51710942
18856,0.070439098
18547,0.167880981
18548,0.206756294
18554,0.193548492
18868,0.058435246
19195,0.190118004
19499,0.669092165
19201,0.108304352
19519,0.536471429
19520,0.147872959
19521,0.217910375
19528,0.542538593
19532,0.109709596
19535,0.518100836
19225,0.480005203
19226,0.757008943
19232,0.068046819
19247,0.743832779
19668,0.494627664
19261,0.447375772
19266,0.334559463
19268,0.123263234
19295,0.261912255
80576,0.315909541
80578,0.070083379
80885,0.079496261
80895,0.485450277
81205,0.644444187
81212,0.368330845
81217,0.391136456
81218,0.603037534
70712,0.674480755
71022,0.081570147
66234,0.078812019
66875,0.11144462
66876,0.478850346
66881,0.517723107
66882,0.135704743
66883,0.116217009
67197,0.517723107
67208,0.517723107
67525,0.073960825
67533,0.072401382
68156,0.607181712
68474,0.730874594
68477,0.434000075
68482,0.537964279
68486,0.518100836
68806,0.101099364
69127,0.136379841
69128,0.391671661
69132,0.51710942
69761,0.51710942
70092,0.518100836
71048,0.552430334
66258,0.364803484
66263,0.567408154
66268,0.51710942
66586,0.100764438
66591,0.292456343
67537,0.72746954
67854,0.552430334
68174,0.340152798
68495,0.381350626
68506,0.065128601
68511,0.13397426
68819,0.495546622
69459,0.381889919
69460,0.51710942
69793,0.553651551
70106,0.105980344
70421,0.517723107
70742,0.514287694
71061,0.108771022
66603,0.170113636
66611,0.51710942
67564,0.334559463
67882,0.552430334
77689,0.700875686
77692,0.6127966
78334,0.334559463
78644,0.340528643
78655,0.0815607
79285,0.167195141
79610,0.533854064
79930,0.525572454
80564,0.135546896
80568,0.598675445
18629,0.157033365
19043,0.518100836
18638,0.75656466
19009,0.444810728
19029,0.090804319
18418,0.666294104
18445,0.173738788
18455,0.754400659
18463,0.662641205
27342,0.725893549
27357,0.352824806
27658,0.232035451
27358,0.552430334
27361,0.552430334
27365,0.223446325
27376,0.632949587
27678,0.51710942
27683,0.246922727
28006,0.723415909
28015,0.102836928
28017,0.124504994
28321,0.223681703
28324,0.552430334
28031,0.235654806
28032,0.192713817
28037,0.636763308
28344,0.475719964
28040,0.072714083
28051,0.729186081
28363,0.071972957
28060,0.079385864
28074,0.377324405
28091,0.755190777
28386,0.081312583
28388,0.527535846
28395,0.167415198
28113,0.403092868
28416,0.51710942
28133,0.373777468
28421,0.51710942
28451,0.10988293
28458,0.515246718
28466,0.100027466
28469,0.511631743
28194,0.756945952
28195,0.085649367
28200,0.73356943
28209,0.122154133
28210,0.551832001
27910,0.124232343
28222,0.51710942
28226,0.681733917
28234,0.51710942
27923,0.392502781
27945,0.755870961
27947,0.752133998
27952,0.578257251
28257,0.227460909
27959,0.109144537
28284,0.216739306
83238,0.561075417
83560,0.44868715
83868,0.518100836
84182,0.294698796
84512,0.417503426
85781,0.316642507
85785,0.376423505
81643,0.749260379
7880,0.473201519
8189,0.3983282
7890,0.334559463
8202,0.757008943
7904,0.479950552
7907,0.269181599
8322,0.140446323
7924,0.109450231
8224,0.537567647
7943,0.366532589
7948,0.113901837
7951,0.731908606
7968,0.51710942
8261,0.187646655
8265,0.518634174
8267,0.198355864
8274,0.380418751
8275,0.078293596
8280,0.210990725
8307,0.51710942
8310,0.471416353
8320,0.229469217
8030,0.518100836
8055,0.518100836
8058,0.629457486
8059,0.288937773
7743,0.72532105
7753,0.550055949
7758,0.518100836
8062,0.727401989
8076,0.20917803
8077,0.18538995
7767,0.720960404
7769,0.572325559
8091,0.104090919
8099,0.518100836
7789,0.172602677
7790,0.397456645
7794,0.087265461
8118,0.185038081
7808,0.753419632
8140,0.200039289
7835,0.560568966
8497,0.518100836
8821,0.73179425
8518,0.094174748
8532,0.517723107
8563,0.087316125
8566,0.757008943
8884,0.752582493
8589,0.204622498
8916,0.585844518
8616,0.072620497
8929,0.121871738
8931,0.24355538
59242,0.072092262
59872,0.073075528
60194,0.207909774
50626,0.363682103
46092,0.074284429
46405,0.525086441
46740,0.259257259
46744,0.754436212
47064,0.518100836
47382,0.518100836
47728,0.119315186
48040,0.519960292
48045,0.093216286
48053,0.518100836
48371,0.434717374
48380,0.413034168
49031,0.314385127
49340,0.101737171
49986,0.152899404
49988,0.757008943
50316,0.07397439
50319,0.172967875
50630,0.677984794
50640,0.549634522
45774,0.103550194
45781,0.334559463
45787,0.334559463
46759,0.752302374
46762,0.524514617
47078,0.552430334
47089,0.550055949
47422,0.442087967
47741,0.417661509
48072,0.752582493
48391,0.094272695
48394,0.411362921
48711,0.334559463
48717,0.096111346
49051,0.51710942
49358,0.188700101
49363,0.749637988
49684,0.070335003
50008,0.656728031
58587,0.518100836
59214,0.084902452
59221,0.543523827
59534,0.732852717
59535,0.090412181
59542,0.068677116
59855,0.728450746
59861,0.134826632
60181,0.527658936
60182,0.105081174
60493,0.640456885
60507,0.068900378
56361,0.545493341
56363,0.195838855
56672,0.237716824
56685,0.419072235
56688,0.272770359
57002,0.617729878
57008,0.441644564
57323,0.698108036
57324,0.74724262
57954,0.757008943
57956,0.234138892
57957,0.363106558
58284,0.160851861
27632,0.753360432
27327,0.080592731
27334,0.235023805
37155,0.243207928
36845,0.22954582
36852,0.334559463
36854,0.166126653
37160,0.087522199
37163,0.552430334
37176,0.266797761
36866,0.081568304
36867,0.720703945
36868,0.407873129
36871,0.062101715
37187,0.466341459
37193,0.543845717
36885,0.265475448
36886,0.186078771
36892,0.518100836
37306,0.51710942
36915,0.52485121
37202,0.089554194
37207,0.132963842
37228,0.155658806
37229,0.215103088
36950,0.112275776
37259,0.064194857
37268,0.457682574
36998,0.094334952
37284,0.072213402
36713,0.633301313
36714,0.614638118
37030,0.25204333
37031,0.161335016
37038,0.202633847
36739,0.314305697
37052,0.369116788
37068,0.51710942
36766,0.205596127
37113,0.090481923
36803,0.102500265
36809,0.265464357
36819,0.168665969
37137,0.096131092
37780,0.708168519
37805,0.085757173
37807,0.185704028
37816,0.286799439
37481,0.544632511
37492,0.068450471
37518,0.511741111
37858,0.113486531
37527,0.689978341
37952,0.518100836
37866,0.75656466
37565,0.751365065
37573,0.353653105
37885,0.518100836
37886,0.139632875
69544,0.253660178
69871,0.540609152
70497,0.57595402
80302,0.63315521
80310,0.375929361
80622,0.083593147
80637,0.524391735
80951,0.168367457
77123,0.064316537
77445,0.091687809
77757,0.067190457
77771,0.517723107
79043,0.546558565
79363,0.074692723
79679,0.059312533
79690,0.51710942
79697,0.4829926
80006,0.116401189
80015,0.568211146
80320,0.13799188
80339,0.517723107
76507,0.729026649
76820,0.726519461
76832,0.484210274
76836,0.647432185
77142,0.071257221
77150,0.226721867
77467,0.071834003
77778,0.37804827
77782,0.51710942
78111,0.257994801
78432,0.432521804
79705,0.517723107
79711,0.720670659
80026,0.165585337
80036,0.754400659
80341,0.257483482
80352,0.757008943
80998,0.750324898
81316,0.582109226
76519,0.551571806
76526,0.743660698
76533,0.454730269
76534,0.073327184
77162,0.151824463
77163,0.741382459
77807,0.729186081
78120,0.28199797
78137,0.266121456
78762,0.067645008
78768,0.123222965
78771,0.497482112
79087,0.075208973
79090,0.517723107
79091,0.238874222
79720,0.277509435
79727,0.513162421
76743,0.656787101
76754,0.071325339
76756,0.160456524
77061,0.184132965
77072,0.688105904
77385,0.431308953
77711,0.660811481
77712,0.518100836
78019,0.260107971
78998,0.750324898
80583,0.599173731
80591,0.725932881
80909,0.472639156
80911,0.512013223
76451,0.136917623
76769,0.51710942
76771,0.369416295
77408,0.529573235
77416,0.068226871
79961,0.454993816
79962,0.753441031
79968,0.092426989
80288,0.393476757
80290,0.518100836
80297,0.529021288
80931,0.065025807
80933,0.691073282
81242,0.518100836
81245,0.114587022
76466,0.086021523
77107,0.195546065
77753,0.612152675
78069,0.522508114
79027,0.748456994
79672,0.601055121
82608,0.750260464
82618,0.518100836
83571,0.212161777
83897,0.240562512
83900,0.5721001
57776,0.139183616
58095,0.499219582
58423,0.230351764
58424,0.122946826
59067,0.566108324
59382,0.708195152
59692,0.518174239
59708,0.260668931
60010,0.120248074
60022,0.757008943
60339,0.073386318
60656,0.242654891
60659,0.552430334
60986,0.189590359
56193,0.51427714
56209,0.436892904
56520,0.107875377
56836,0.518100836
56842,0.073553936
57158,0.692345687
57169,0.745053147
57478,0.483822134
57480,0.694098396
57803,0.051907561
57804,0.077435229
58112,0.518100836
58444,0.498289076
58449,0.300018976
58752,0.4703559
59071,0.107066735
59404,0.518100836
59407,0.093317182
60671,0.068326989
60688,0.727918992
60999,0.074191025
61002,0.681215607
56853,0.428356077
57185,0.334559463
57188,0.125692451
57493,0.739519909
58464,0.603827684
59094,0.552430334
59100,0.107243469
59738,0.718715638
60059,0.07427225
60069,0.75651576
65477,0.51710942
65808,0.161809432
70502,0.518100836
70814,0.495654026
71135,0.518100836
66362,0.552430334
66680,0.518100836
66995,0.512154834
67319,0.492240052
67322,0.384077322
37992,0.490166779
37995,0.431849337
38306,0.288314604
38325,0.733902031
38040,0.518187476
38342,0.100777667
38355,0.088341915
38363,0.255263599
38381,0.516682716
38066,0.725139565
38389,0.691206346
38400,0.081980565
39051,0.518100836
38728,0.093044642
38734,0.75466674
39065,0.405477061
38753,0.730196159
39101,0.711842563
38781,0.569492361
39105,0.275456386
38795,0.184711737
39221,0.129381706
38822,0.702366852
39129,0.381441912
38832,0.572914095
38835,0.334559463
38844,0.408632827
39179,0.159486834
48321,0.490396282
48328,0.184917425
48661,0.097327332
49312,0.405042441
49949,0.168287653
50266,0.75340465
50281,0.757008943
45734,0.44143751
45746,0.514776999
46059,0.51710942
46718,0.63746165
47037,0.204520833
47376,0.731003697
47706,0.441012053
48025,0.749060786
48667,0.091895577
49325,0.308788838
49652,0.265448866
50299,0.151608609
50613,0.200696588
7055,0.210322538
7058,0.170469139
6761,0.088963132
6806,0.121770511
6812,0.259232568
6825,0.406329836
6526,0.240210289
6537,0.119393761
6542,0.704078916
6544,0.184770514
6556,0.12365308
6865,0.544292553
6881,0.350229292
7551,0.379877911
7226,0.097781397
7240,0.16099385
7561,0.093354151
7571,0.093267749
7247,0.4177147
7587,0.552008906
7603,0.083384215
7615,0.51710942
7620,0.080649341
7710,0.517723107
7622,0.720136476
7325,0.726305795
7648,0.679019763
7350,0.755190777
7360,0.517723107
7669,0.51710942
7098,0.315332671
7407,0.182908701
7419,0.54640743
7101,0.643911473
7102,0.518100836
7110,0.116306986
7427,0.532144893
7159,0.752551639
7169,0.552430334
7174,0.518100836
7486,0.064695146
7489,0.420740446
7507,0.551238561
7513,0.734904353
7214,0.728377992
7217,0.642685715
7531,0.518100836
7539,0.185873649
8168,0.227051905
8173,0.462629182
7876,0.144319595
7877,0.067642262
16743,0.489640299
16753,0.212217708
17046,0.07312403
60415,0.095187795
65767,0.566564068
65771,0.251222457
61295,0.076375752
61300,0.15465608
61615,0.396152267
61934,0.42335731
61939,0.074403524
61942,0.081908857
61947,0.610547159
62270,0.201053509
62903,0.723072938
63227,0.123729369
63228,0.313902114
63536,0.547819329
63545,0.103042469
63548,0.542214132
63553,0.078143296
63856,0.079419181
64500,0.305867053
64823,0.28818632
64831,0.361485334
65467,0.21356721
62605,0.102421293
62920,0.757008943
63244,0.278893831
63555,0.518100836
63556,0.071707427
64515,0.51710942
64516,0.125196867
64842,0.146525878
64851,0.51710942
65163,0.113924172
70587,0.25453797
70906,0.62719767
66755,0.551993233
66772,0.17518413
67082,0.466620093
67091,0.373376506
67723,0.089619621
68040,0.146092961
68046,0.169133519
68687,0.460817218
69000,0.518100836
69007,0.517723107
69316,0.195833401
69968,0.222962182
69969,0.552430334
70286,0.47027516
70293,0.100953082
70596,0.146889795
69168,0.51710942
69813,0.512165657
70434,0.160667851
70445,0.480881784
70754,0.174558761
71093,0.127318783
66309,0.223493076
66937,0.34181543
66950,0.51710942
67576,0.578295163
67579,0.367649392
67593,0.334559463
68222,0.400208229
68551,0.710751751
68870,0.455952227
68871,0.104190383
69174,0.501734529
69181,0.51710942
35147,0.616223919
35149,0.114715454
34849,0.064917737
35170,0.081441248
34867,0.472916817
35199,0.384300624
35222,0.545083939
34927,0.075285879
34929,0.471326484
35246,0.757008943
35885,0.518100836
35899,0.264696471
35902,0.115212415
35604,0.260391851
35614,0.163643331
35617,0.076919056
35920,0.75651576
41354,0.743977213
41677,0.090061178
41680,0.603848596
42317,0.493237815
42628,0.518100836
42635,0.074976788
42640,0.391495865
42950,0.40885536
43598,0.584716327
44225,0.694842197
44240,0.518100836
44551,0.75651576
45199,0.530435449
40713,0.155706498
41032,0.518100836
41037,0.552430334
41049,0.485209588
41358,0.094088671
41374,0.090403445
42013,0.518100836
42325,0.211935677
42643,0.70025948
42645,0.53692319
43282,0.076996782
43616,0.421967677
43939,0.51710942
44247,0.417482386
44586,0.532084577
44890,0.065667223
44898,0.726772497
44905,0.077308395
45548,0.707118055
41396,0.339842118
53713,0.35250138
53717,0.726622739
53719,0.356056847
54026,0.482797934
54039,0.069628153
54040,0.264847972
54358,0.071476174
54684,0.510396249
54990,0.223429246
55648,0.477928897
55953,0.340169697
55962,0.128446099
51138,0.403713968
51468,0.091091407
52129,0.146035507
52438,0.11295038
53098,0.718385995
53412,0.286365293
53416,0.083532359
53739,0.744354217
54045,0.074507558
54371,0.113765204
54378,0.517723107
54706,0.157717244
55016,0.75470666
55331,0.276919043
55335,0.110353725
55341,0.74389803
55346,0.70603078
55656,0.696830147
55668,0.610103998
50836,0.544785176
50840,0.620219633
50842,0.193147264
51166,0.250661546
51498,0.459749382
51817,0.082105625
52476,0.146014478
52779,0.112987503
53109,0.158011444
53110,0.070588203
53442,0.518100836
53746,0.55828103
55032,0.523696825
55034,0.552430334
50865,0.437974319
50869,0.13430307
51172,0.11902774
51183,0.473289029
51504,0.552430334
66124,0.709542697
61334,0.108964719
61657,0.281318211
62619,0.120360824
62624,0.190861262
62938,0.432241732
63575,0.155789248
63588,0.458948433
55544,0.518100836
55851,0.343346115
51363,0.127732846
51364,0.626956573
51370,0.06563923
51371,0.518100836
51372,0.251160624
52019,0.713360035
52022,0.61499664
52351,0.552430334
52670,0.26139948
52999,0.442824519
53315,0.518100836
53317,0.409518783
53642,0.088442008
54586,0.213013112
54588,0.177010058
54589,0.730196159
55241,0.284827304
55886,0.491816511
51718,0.089130765
52359,0.111072301
52696,0.518100836
53332,0.081076444
53333,0.175870627
63149,0.184846106
63778,0.757008943
63779,0.098144664
63791,0.207589565
63792,0.750819728
63793,0.155401412
64099,0.430530913
65054,0.165734066
65382,0.084625379
61248,0.151047837
61555,0.072378888
61559,0.067307957
61875,0.107314047
61876,0.754273698
62529,0.443827115
62530,0.219257831
63161,0.731003697
63162,0.711220387
63172,0.110301846
63484,0.550055949
64125,0.211333153
64756,0.608783261
64768,0.101907014
65401,0.34673171
65412,0.334559463
65724,0.757008943
65732,0.518100836
61253,0.161881164
62213,0.518100836
62218,0.080535154
62540,0.632510558
62866,0.118297584
63819,0.357911311
64458,0.228161427
64792,0.484917336
65095,0.45890043
65427,0.083895926
65428,0.66505954
65752,0.071465094
66060,0.338975974
66064,0.536675815
66069,0.381063183
61604,0.355267593
61922,0.068459522
61927,0.082051432
62233,0.13821518
63193,0.071461664
63209,0.151905598
64483,0.533316211
64484,0.51710942
64804,0.247543212
64811,0.323558835
65131,0.146581362
65444,0.551981762
65450,0.072497052
75256,0.070286315
75878,0.512249284
71420,0.51710942
71741,0.755190777
71744,0.648822589
72063,0.501169938
72066,0.264431262
72070,0.518100836
72699,0.333696448
73018,0.068367692
73979,0.752625396
73987,0.115666452
73988,0.51710942
74297,0.166446106
74630,0.51438752
75267,0.48429654
75583,0.565969269
75905,0.098890906
75908,0.727233566
76223,0.239938743
71436,0.674489808
71756,0.674569651
42028,0.525030198
42035,0.448262562
42360,0.518100836
42678,0.336396017
42988,0.552430334
44267,0.75466674
44591,0.510525971
45247,0.146829077
45257,0.105513283
45259,0.712223754
41073,0.518100836
41414,0.185867765
41725,0.212002091
41735,0.51710942
42049,0.522755272
42696,0.116688696
43010,0.276809212
43018,0.136898224
43020,0.687875219
51319,0.517723107
51335,0.34021421
52299,0.081428323
52637,0.253920051
52941,0.621756676
52946,0.476992985
52948,0.346105193
53264,0.210153267
53268,0.618534195
53280,0.757008943
53586,0.090991927
53592,0.692448762
53594,0.12953047
53911,0.581285785
53922,0.179074228
53923,0.092666509
54230,0.125504394
54878,0.202546539
55834,0.707197453
51029,0.484190389
51341,0.241778822
51673,0.583469915
52004,0.073357803
52007,0.317254928
52008,0.055670819
52334,0.585067867
52641,0.454993487
52970,0.708431643
53286,0.068655271
53292,0.552430334
53295,0.072588416
53940,0.09397046
54246,0.382785292
54264,0.152406223
54567,0.271267894
54568,0.085057157
54585,0.119607553
55211,0.349046258
55215,0.465234605
55219,0.283008582
55221,0.65988486
55530,0.212888504
5751,0.526016618
5753,0.660645147
5755,0.72920015
5773,0.134566272
14370,0.238182483
14372,0.552430334
14376,0.711524606
14060,0.739131126
14379,0.331383761
14380,0.284480206
14085,0.055992882
14402,0.334559463
14409,0.693440343
14414,0.497340268
14423,0.110185294
14428,0.089793916
14437,0.398726837
14127,0.459175348
14135,0.085136158
14449,0.092080567
15100,0.609186644
15103,0.728377992
15121,0.081577578
14809,0.076589788
15150,0.517723107
15153,0.677234673
14848,0.2032231
15265,0.23674946
15274,0.050879633
15275,0.126642401
14858,0.056806058
14863,0.169795236
15187,0.523836894
14884,0.714016268
15207,0.084266501
14898,0.131911919
14904,0.125229734
15231,0.070085377
15256,0.275343758
14953,0.49523865
14954,0.149254676
14960,0.104549819
14964,0.666973001
14658,0.128060222
14997,0.451869235
14723,0.275960467
15043,0.559981116
15049,0.248329189
15060,0.518100836
15061,0.108967414
15073,0.757008943
14763,0.258442532
15089,0.120033827
15090,0.402002762
15400,0.518100836
15404,0.757008943
15407,0.155294328
15414,0.100678594
15415,0.313528314
15726,0.757008943
15419,0.334559463
15435,0.51710942
15738,0.712189704
15441,0.518100836
15447,0.411019406
15451,0.65814088
35405,0.200594134
35419,0.275067499
35107,0.755628901
35110,0.234199595
35115,0.061034173
34811,0.702791923
4013,0.154658287
4325,0.088261593
4021,0.256551859
4023,0.09636373
4358,0.115503933
4041,0.713360035
4043,0.10929183
4047,0.133213806
4049,0.751558216
4056,0.630270434
4372,0.460740346
4377,0.074286452
5050,0.361136292
5056,0.684354888
4722,0.429432311
4731,0.251413033
5079,0.374827847
5082,0.122283608
4750,0.139752425
5088,0.518100836
5090,0.518100836
5091,0.6836851
4774,0.129017651
5185,0.083443065
5104,0.750334506
4811,0.523717492
5133,0.233534954
4823,0.123332975
4825,0.559296501
4826,0.588293439
4827,0.119556256
4839,0.220197875
4855,0.727971368
5179,0.605124356
4881,0.067945119
4568,0.755730798
4572,0.636094338
4901,0.72145624
4904,0.237808062
4603,0.490113346
4617,0.158137243
4925,0.232550995
4638,0.754176707
4950,0.749061681
4959,0.518100836
4979,0.68173179
4988,0.552430334
4997,0.401855544
5002,0.396646861
4682,0.550099924
5014,0.680507332
5019,0.405355348
5654,0.518100836
5351,0.51710942
5372,0.161714635
5388,0.468851314
5397,0.518100836
5811,0.477540182
5812,0.552430334
5819,0.356253994
5412,0.070169898
5729,0.068357179
5730,0.471294785
5737,0.552430334
5458,0.081070374
25141,0.072633031
25147,0.518100836
24839,0.087342135
24844,0.629286515
24851,0.086190473
25162,0.200859731
25480,0.062317285
25484,0.090316985
25504,0.087503642
25830,0.649251398
25519,0.233124049
25526,0.145686172
25844,0.200782261
25538,0.671315659
25541,0.645166321
34736,0.666292032
34457,0.220555151
34740,0.140419531
34743,0.429800097
34463,0.402787146
34766,0.088107988
34779,0.433364188
34481,0.171246061
34483,0.462480931
34499,0.756552125
34195,0.517723107
34196,0.17884111
34208,0.3194748
34209,0.643430562
34216,0.552430334
34217,0.330693127
34232,0.749141615
34540,0.460242515
34546,0.471977011
34245,0.085395016
34246,0.722305042
34247,0.165926622
34271,0.749060786
34590,0.334559463
34280,0.125088086
34298,0.748379244
34607,0.466364823
35299,0.618413544
34970,0.074507342
34977,0.518100836
35311,0.755219884
34989,0.552430334
34998,0.27412542
35007,0.230022466
35010,0.107240842
35012,0.521613848
35015,0.207666216
35346,0.602837443
35349,0.276336654
35353,0.684747759
35362,0.305295353
35375,0.197664843
35068,0.334559463
35069,0.659494743
35380,0.182182118
35392,0.675278872
35394,0.595750404
35399,0.246970217
35080,0.433867819
35087,0.145202064
35094,0.283679725
15768,0.743133357
15776,0.466928256
15890,0.378924162
15488,0.573205396
15781,0.187398025
15506,0.51710942
15815,0.600064858
15825,0.145420966
15827,0.075484791
24405,0.133422212
24099,0.352500884
24120,0.529903215
24441,0.479720812
24454,0.518100836
24139,0.521229087
24160,0.202546521
24164,0.076657949
24172,0.426310171
24175,0.486303207
24481,0.306806423
24185,0.105431027
24186,0.093694033
24516,0.332011366
25189,0.065818722
25206,0.171463747
24893,0.474828797
25227,0.20601411
24898,0.088909885
24904,0.118410715
25247,0.227512229
24931,0.678899719
25343,0.090581462
25354,0.069138665
24937,0.518100836
24946,0.518100836
25260,0.518100836
25264,0.126493368
24968,0.748653169
24976,0.119606844
25292,0.186514981
25293,0.114884545
24996,0.268740104
25304,0.093769674
25320,0.065974925
25029,0.45012806
24730,0.153594302
25037,0.101170394
25044,0.518100836
24756,0.168865821
25103,0.729702975
25115,0.124239131
24805,0.283135389
24816,0.698433043
25122,0.369983067
25128,0.518100836
24819,0.186770746
24821,0.113018552
22046,0.078338945
22048,0.08781182
22073,0.327213196
21791,0.340504097
22082,0.630041903
22096,0.226689713
21803,0.076749889
21835,0.729588923
21836,0.276201495
22147,0.07610864
22155,0.142040915
21864,0.468113712
21870,0.2847139
21874,0.406600322
21877,0.552430334
22165,0.341833577
22170,0.234967916
22175,0.517723107
21595,0.072228179
21899,0.277488793
21614,0.408973934
21958,0.51710942
21640,0.459367975
21960,0.5499257
21961,0.518100836
21962,0.552430334
21985,0.39580645
22002,0.273770142
22007,0.668636597
31214,0.624607179
31547,0.436631774
31550,0.358710627
31558,0.431555089
31226,0.518100836
31650,0.397262473
31654,0.186694079
31239,0.132227669
31569,0.221060826
31577,0.757008943
31265,0.19420208
31586,0.431726066
31588,0.225882753
31598,0.552430334
31291,0.166551321
31606,0.71313584
31307,0.601144803
31311,0.139178148
31622,0.072253645
31035,0.377640246
31356,0.552430334
31367,0.51710942
31371,0.698588046
31373,0.069041503
31072,0.072999195
31395,0.408764346
31081,0.74955971
31091,0.597710137
31096,0.518100836
22418,0.224760752
22742,0.334559463
22750,0.552430334
12467,0.752714672
12170,0.281877631
12172,0.517723107
12185,0.51710942
12194,0.630846592
12502,0.518100836
12512,0.565416259
12513,0.552418862
12538,0.212979958
12549,0.377628165
12552,0.084098793
12249,0.334559463
12250,0.066987962
12255,0.519942155
12566,0.317332249
12892,0.552430334
12895,0.087091873
13225,0.093042925
12923,0.529692369
12935,0.213456721
13241,0.443839224
13362,0.565168912
13372,0.240493091
12965,0.695959984
12966,0.627300273
13270,0.314424259
12984,0.392266193
12999,0.629699936
13002,0.547037628
13301,0.099216134
13309,0.219132982
13314,0.518100836
13026,0.742868309
13030,0.425532808
13337,0.065034326
13345,0.657466737
13358,0.552430334
13088,0.120069555
13090,0.548066493
13095,0.111917546
13099,0.337682921
12780,0.686639484
12794,0.223889894
13100,0.518100836
13104,0.072339679
12819,0.097961247
13136,0.196247144
13138,0.323012919
12837,0.75651576
13140,0.453910985
13141,0.106431497
13157,0.402231079
12847,0.101732471
12854,0.180505865
13173,0.420598999
22696,0.579439322
22363,0.114498062
22366,0.479348695
22369,0.103245108
22370,0.755190777
22702,0.335175651
22706,0.698001446
22712,0.564857922
22382,0.341307375
22386,0.518100836
22720,0.552430334
22730,0.383292147
22738,0.524181693
22399,0.587467461
45002,0.518100836
45331,0.502918855
45338,0.22016836
40836,0.531747155
40839,0.51710942
40840,0.552430334
41819,0.2952832
42767,0.732649645
43097,0.518100836
43408,0.518100836
43421,0.172518907
43733,0.093091792
43740,0.518100836
44367,0.089466465
44375,0.07197478
44386,0.08802298
44689,0.757008943
44690,0.435859011
44699,0.755159923
45351,0.646372709
45359,0.26504156
40534,0.527458303
40540,0.516475322
41190,0.12068324
42159,0.104944079
42467,0.51710942
42477,0.11459254
42795,0.51710942
43427,0.138449285
43751,0.146095586
43761,0.085622885
44724,0.518100836
45038,0.606951904
45040,0.067978057
45041,0.603935692
45380,0.087818343
40562,0.552430334
40874,0.609094277
40875,0.24264573
41207,0.431867794
54659,0.529358365
54976,0.51710942
55295,0.738750775
51439,0.161792473
51770,0.513485759
52430,0.552430334
52751,0.328478129
53070,0.500201501
53080,0.200095434
53387,0.511506927
53705,0.180277982
12452,0.120537643
2154,0.073173345
2471,0.518100836
2170,0.51710942
2176,0.724691928
2804,0.59856806
2812,0.586758264
3137,0.636507194
3158,0.321334152
2876,0.552430334
3286,0.111269849
2915,0.757008943
3214,0.254929531
3215,0.077938587
3226,0.31623861
3231,0.51845507
3236,0.676847526
2953,0.422886107
2957,0.080187308
2962,0.13704812
3262,0.507329759
3269,0.410793242
2698,0.580613478
3008,0.380565977
3013,0.365174374
3019,0.233505671
3041,0.407772915
